id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,level,dormitory_type,condition_type,data_age,road,house_number,neighbourhood,address,%_above_median,price+renovation,renovation_cost,price_sales
3876000120,2015-03-04,390000.0,5,1.75,2250,8970,1.0,0,0,4,7,1500,750,1966,0,47.7217,-122188.0,nivel_1,house,regular,old_house, 115th Avenue Northeast,13517,Kingsgate,"13517, 115th Avenue Northeast, Kingsgate, Kirkland, King County, Washington, 98034, United States",0.0,436800.00000000006,46800.00000000006,502320.0
3705000120,2014-07-29,284000.0,3,2.25,2080,2050,1.5,0,0,3,7,1550,530,2003,0,47.4199,-122157.0,nivel_0,apart_or_house,regular,old_house, 137th Avenue Southeast,20478,Washington,"20478, 137th Avenue Southeast, Kent, King County, Washington, 98042, United States",0.0,318080.00000000006,34080.00000000006,365792.00000000006
6669240230,2015-03-17,306000.0,3,2.5,2588,5702,2.0,0,0,3,8,2588,0,2008,0,47.3453,-122151.0,nivel_0,apart_or_house,regular,old_house, Southeast 286th Court,14228,Washington,"14228, Southeast 286th Court, Kent, King County, Washington, 98042, United States",0.0,342720.00000000006,36720.00000000006,394128.00000000006
9238450330,2014-11-10,330000.0,3,1.0,1070,10563,1.0,0,0,3,7,1070,0,1969,0,47.7687,-122166.0,nivel_1,apart_or_house,regular,old_house, Elementary School,12950,Northeast 195th Street,"Woodin Elementary School, 12950, Northeast 195th Street, Bothell, King County, Washington, 98011, United States",0.0,369600.00000000006,39600.00000000006,425040.00000000006
3990200065,2014-10-22,360000.0,4,2.5,2050,9143,2.0,0,0,3,8,2050,0,1992,0,47.4597,-122355.0,nivel_1,house,regular,old_house, Southwest 160th Street,1526,Gregory Heights,"1526, Southwest 160th Street, Gregory Heights, Burien, King County, Washington, 98166, United States",0.0,403200.00000000006,43200.00000000006,463680.00000000006
1250200418,2014-05-27,345000.0,2,1.5,1180,844,2.0,0,0,3,7,990,190,2005,0,47.5998,-122.3,nivel_1,apart_or_house,regular,old_house, Gardens,323,Leschi,"Gideon-Mathews Gardens, 323, 25th Avenue South, Leschi, Seattle, King County, Washington, 98144, United States",0.0,386400.00000000006,41400.00000000006,444360.00000000006
7967900150,2015-04-30,367950.0,4,2.5,3030,9500,2.0,0,0,3,8,3030,0,1989,0,47.3511,-122287.0,nivel_1,house,regular,old_house, 37th Avenue South,27909,Star Lake,"27909, 37th Avenue South, Star Lake, Auburn, King County, Washington, 98001, United States",0.0,412104.00000000006,44154.00000000006,473919.60000000003
5631501073,2014-06-25,374500.0,3,2.25,1400,11400,2.0,0,0,3,8,1400,0,1984,0,47.7428,-122231.0,nivel_1,apart_or_house,regular,old_house, Northeast 158th Street,8133,Moorlands,"8133, Northeast 158th Street, Moorlands, Kenmore, King County, Washington, 98028, United States",0.0,419440.00000000006,44940.00000000006,482356.00000000006
1775920210,2014-05-30,374000.0,3,1.0,1200,9800,1.0,0,0,4,7,1200,0,1971,0,47.7412,-122109.0,nivel_1,apart_or_house,regular,old_house, 173rd Avenue Northeast,15664,Cottage Lake,"15664, 173rd Avenue Northeast, Cottage Lake, King County, Washington, 98072, United States",0.0,418880.00000000006,44880.00000000006,481712.00000000006
5272200035,2014-09-03,390000.0,3,1.0,1000,6947,1.0,0,0,3,7,1000,0,1947,0,47.7142,-122319.0,nivel_1,apart_or_house,regular,old_house, Northeast 117th Street,904,Northgate,"904, Northeast 117th Street, Northgate, Seattle, King County, Washington, 98125, United States",0.0,436800.00000000006,46800.00000000006,502320.0
2500600297,2014-08-14,243500.0,3,3.0,2110,7794,1.0,0,0,3,6,2110,0,1981,0,47.4005,-122293.0,nivel_0,apart_or_house,regular,old_house, South 224th Street,3059,Pacific Ridge,"3059, South 224th Street, Pacific Ridge, Des Moines, King County, Washington, 98198, United States",0.0,272720.0,29220.0,313628.0
3550800040,2014-11-14,223000.0,3,1.0,940,7980,1.0,0,0,3,6,940,0,1961,0,47.5107,-122345.0,nivel_0,apart_or_house,regular,old_house, 8th Avenue Southwest,10239,White Center,"10239, 8th Avenue Southwest, White Center, Seattle, King County, Washington, 98146, United States",0.0,249760.00000000003,26760.00000000003,287224.0
8898700120,2014-06-04,400000.0,3,2.0,2260,11305,1.0,0,0,3,7,1130,1130,1986,0,47.4544,-122204.0,nivel_1,apart_or_house,regular,old_house, Mill Avenue South,2811,Victoria Hills,"2811, Mill Avenue South, Victoria Hills, Renton, King County, Washington, 98055, United States",0.0,448000.00000000006,48000.00000000006,515200.0
3348401490,2014-06-30,265000.0,2,2.0,1860,10856,1.0,0,0,3,8,1260,600,1952,0,47.4989,-122265.0,nivel_0,apart_or_house,regular,old_house, Beacon Avenue South,11205,Seattle,"11205, Beacon Avenue South, Seattle, King County, Washington, 98178, United States",0.0,296800.0,31800.0,341320.0
7214810150,2014-10-02,428000.0,3,1.75,2120,9350,1.0,0,0,3,7,1280,840,1979,0,47.7562,-122145.0,nivel_1,apart_or_house,regular,old_house, Northeast 178th Street,14645,Woodinville,"14645, Northeast 178th Street, Woodinville, King County, Washington, 98072, United States",0.0,479360.00000000006,51360.00000000006,551264.0
8937500040,2015-01-02,230000.0,3,1.75,1520,15344,1.0,0,0,3,8,1520,0,1968,0,47.3308,-122365.0,nivel_0,apart_or_house,regular,old_house, 25th Avenue Southwest,30224,Lakota,"30224, 25th Avenue Southwest, Lakota, Federal Way, King County, Washington, 98023, United States",0.0,257600.00000000003,27600.00000000003,296240.0
4046500180,2014-07-24,335000.0,3,1.75,1730,15003,1.0,0,0,3,7,1150,580,1980,0,47.6923,-121.92,nivel_1,apart_or_house,regular,old_house, Northeast 106th Street,31301,King County,"31301, Northeast 106th Street, King County, Washington, 98014, United States",0.0,375200.00000000006,40200.00000000006,431480.00000000006
6386300120,2015-04-17,270000.0,3,1.5,1300,7907,1.0,0,0,3,7,900,400,1970,0,47.3737,-122224.0,nivel_0,apart_or_house,regular,old_house, Carter Place,814,Washington,"814, Carter Place, Kent, King County, Washington, 98030, United States",0.0,302400.0,32400.0,347760.0
5683500085,2014-09-26,415000.0,2,1.0,880,4558,1.0,0,0,3,7,880,0,1951,0,47.6803,-122287.0,nivel_1,apart_or_house,regular,old_house, 38th Avenue Northeast,7030,Seattle,"7030, 38th Avenue Northeast, Seattle, King County, Washington, 98115, United States",0.0,464800.00000000006,49800.00000000006,534520.0
8645500360,2015-03-11,197000.0,4,2.25,1790,13200,1.0,0,0,3,7,1220,570,1979,0,47.4672,-122185.0,nivel_0,house,regular,old_house, Ferndale Avenue Southeast,1502,Tiffany Park,"1502, Ferndale Avenue Southeast, Tiffany Park, Renton, King County, Washington, 98058, United States",0.0,220640.00000000003,23640.00000000003,253736.0
4222310220,2014-08-25,235500.0,3,1.5,1380,7600,1.0,0,0,4,7,790,590,1971,0,47.3489,-122306.0,nivel_0,apart_or_house,regular,old_house, South 282nd Street,2024,Federal Way,"2024, South 282nd Street, Federal Way, King County, Washington, 98003, United States",0.0,263760.0,28260.0,303324.0
2739200040,2014-09-24,302000.0,5,2.0,1540,9629,1.0,0,0,4,7,1540,0,1960,0,47.4915,-122143.0,nivel_0,house,regular,old_house, Nile Avenue Northeast,564,Shamrock Heights,"564, Nile Avenue Northeast, Shamrock Heights, Renton, King County, Washington, 98059, United States",0.0,338240.00000000006,36240.00000000006,388976.00000000006
4222200120,2015-02-05,240000.0,3,2.0,1460,7526,1.0,0,0,3,7,1460,0,1968,0,47.3463,-122304.0,nivel_0,apart_or_house,regular,old_house, South 284th Place,2311,Federal Way,"2311, South 284th Place, Federal Way, King County, Washington, 98003, United States",0.0,268800.0,28800.0,309120.0
9477000120,2014-10-22,383000.0,3,1.75,1410,7215,1.0,0,0,3,7,1410,0,1967,0,47.7343,-122193.0,nivel_1,apart_or_house,regular,old_house, 111th Avenue Northeast,14616,Kirkland,"14616, 111th Avenue Northeast, Kirkland, King County, Washington, 98034, United States",0.0,428960.00000000006,45960.00000000006,493304.0
9266701085,2014-06-03,409950.0,2,1.75,1370,5125,1.0,0,0,5,6,1370,0,1944,0,47.6926,-122346.0,nivel_1,apart_or_house,good,old_house, North 88th Street,929,Licton Springs,"929, North 88th Street, Licton Springs, Greenwood, Seattle, King County, Washington, 98103, United States",0.0,409950.0,0.0,491940.0
985001082,2014-05-21,246000.0,3,1.5,1780,23819,1.0,0,0,3,7,1780,0,1953,0,47.4912,-122312.0,nivel_0,apart_or_house,regular,old_house, 16th Avenue South,12432,Boulevard Park,"12432, 16th Avenue South, Boulevard Park, Burien, King County, Washington, 98168, United States",0.0,275520.0,29520.0,316848.0
2459500210,2014-05-07,339950.0,3,2.25,1630,12295,2.0,0,0,4,7,1630,0,1985,0,47.4279,-122161.0,nivel_1,apart_or_house,regular,old_house, 135th Avenue Southeast,19501,Fairwood Hills,"19501, 135th Avenue Southeast, Fairwood Hills, Renton, King County, Washington, 98058, United States",0.0,380744.00000000006,40794.00000000006,437855.60000000003
1219000043,2014-05-09,315000.0,5,1.75,2320,8100,1.0,0,0,4,7,1160,1160,1956,0,47.4631,-122341.0,nivel_0,house,regular,old_house, Southwest 156th Street,439,Sunnydale,"439, Southwest 156th Street, Sunnydale, Burien, King County, Washington, 98166, United States",0.0,352800.00000000006,37800.00000000006,405720.00000000006
2159900120,2014-08-22,419000.0,2,2.5,1470,2034,2.0,0,0,4,8,1470,0,1985,0,47.6213,-122153.0,nivel_1,apart_or_house,regular,old_house, 140th Place Northeast,1265,Bellevue,"1265, 140th Place Northeast, Bellevue, King County, Washington, 98007, United States",0.0,469280.00000000006,50280.00000000006,539672.0
1243100191,2015-01-22,372000.0,3,1.0,2298,10140,1.0,0,0,3,7,2298,0,1969,0,47.6909,-122083.0,nivel_1,apart_or_house,regular,old_house, Northeast Redmond Road,19301,Redmond,"19301, Northeast Redmond Road, Redmond, King County, Washington, 98052-2866, United States",0.0,416640.00000000006,44640.00000000006,479136.00000000006
7852150530,2014-09-11,425000.0,3,2.5,1960,4709,2.0,0,0,3,7,1960,0,2003,0,47.5322,-121871.0,nivel_1,apart_or_house,regular,old_house, Avenue Southeast,98065,Snoqualmie,"Borden Avenue Southeast, Fairway, Snoqualmie, King County, Washington, 98065, United States",0.0,476000.00000000006,51000.00000000006,547400.0
7508700085,2014-07-24,386500.0,3,2.25,2950,8036,1.5,0,0,3,8,1950,1000,1963,0,47.7239,-122313.0,nivel_1,apart_or_house,regular,old_house, 14th Place Northeast,13010,Northgate,"13010, 14th Place Northeast, Northgate, Seattle, King County, Washington, 98125, United States",0.0,432880.00000000006,46380.00000000006,497812.0
8820903370,2014-11-17,348000.0,2,1.0,670,7312,1.0,0,0,3,5,670,0,1942,0,47.7145,-122285.0,nivel_1,apart_or_house,regular,old_house, 40th Avenue Northeast,11722,Lake City,"11722, 40th Avenue Northeast, Lake City, Seattle, King County, Washington, 98125, United States",0.0,389760.00000000006,41760.00000000006,448224.00000000006
3920900220,2014-12-15,269950.0,4,3.0,2390,7309,2.0,0,0,4,7,2390,0,1944,1981,47294.0,-122218.0,nivel_0,house,regular,old_house, H Street Southeast,1524,South Auburn,"1524, H Street Southeast, South Auburn, Auburn, King County, Washington, 98002, United States",0.0,302344.0,32394.0,347695.6
7338402160,2014-10-09,349950.0,4,1.75,1780,5000,1.0,0,0,5,7,890,890,1903,0,47.5329,-122292.0,nivel_1,house,good,old_house, South Portland Street,3035,Seattle,"3035, South Portland Street, Seattle, King County, Washington, 98108, United States",0.0,349950.0,0.0,419940.0
3223059141,2014-05-09,360000.0,2,1.0,1420,81892,1.0,0,0,3,7,1180,240,1956,0,47.4342,-122195.0,nivel_1,apart_or_house,regular,old_house, 108th Southeast Avenue,18654,Renton,"18654, 108th Southeast Avenue, Renton, King County, Washington, 98055, United States",0.0,403200.00000000006,43200.00000000006,463680.00000000006
6145600865,2014-05-05,449250.0,4,2.0,1480,3844,1.5,0,0,5,7,1480,0,1928,0,47.7042,-122352.0,nivel_1,house,good,old_house, North 104th Street,519,Seattle,"519, North 104th Street, Seattle, King County, Washington, 98133, United States",0.0,449250.0,0.0,539100.0
2325400330,2014-12-01,350000.0,4,2.25,2190,3850,2.0,0,0,3,7,2190,0,2006,0,47.4854,-122.16,nivel_1,house,regular,old_house, Anacortes Place Northeast,223,South Union,"223, Anacortes Place Northeast, South Union, Renton, King County, Washington, 98059, United States",0.0,392000.00000000006,42000.00000000006,450800.00000000006
3751606606,2014-07-17,262500.0,3,1.75,2259,26831,1.5,0,3,5,7,1491,768,1908,0,47.2741,-122266.0,nivel_0,apart_or_house,good,old_house, 55th Avenue South,36442,Auburn,"36442, 55th Avenue South, Auburn, King County, Washington, 98001, United States",0.0,262500.0,0.0,315000.0
8832900155,2015-04-14,439000.0,4,2.5,2800,17279,1.0,0,2,3,7,1560,1240,1957,0,47.7596,-122269.0,nivel_1,house,regular,old_house, 57th Avenue Northeast,18025,Kenmore,"18025, 57th Avenue Northeast, Kenmore, King County, Washington, 98028, United States",0.0,491680.00000000006,52680.00000000006,565432.0
8635760040,2014-10-08,420000.0,3,2.5,1770,3993,2.0,0,0,3,8,1770,0,1999,0,47.6027,-122.02,nivel_1,apart_or_house,regular,old_house, 239th Place Southeast,732,Sammamish,"732, 239th Place Southeast, Sammamish, King County, Washington, 98074, United States",0.0,470400.00000000006,50400.00000000006,540960.0
5111400081,2014-06-03,280000.0,3,1.75,1590,27200,1.5,0,0,4,6,1590,0,1926,0,47.4238,-122052.0,nivel_0,apart_or_house,regular,old_house, Renton Maple Valley,19827,Maple Valley,"19827, Renton Maple Valley Road Southeast, Rainbow Bend, Maple Valley, King County, Washington, 98038, United States",0.0,313600.00000000006,33600.00000000006,360640.00000000006
5559200065,2015-05-07,306500.0,2,1.0,1420,16400,1.5,0,0,4,6,1420,0,1943,0,47.3221,-122344.0,nivel_0,apart_or_house,regular,old_house, Southwest 312th Street,721,Mirror Lake,"721, Southwest 312th Street, Mirror Lake, Federal Way, King County, Washington, 98023, United States",0.0,343280.00000000006,36780.00000000006,394772.00000000006
8141310180,2014-11-18,277500.0,3,2.5,2620,4558,2.0,0,3,3,7,2620,0,2010,0,47.1944,-121974.0,nivel_0,apart_or_house,regular,old_house, Petersen Drive East,492,Enumclaw,"492, Petersen Drive East, Enumclaw, King County, Washington, 98022, United States",0.0,310800.00000000006,33300.00000000006,357420.00000000006
408100150,2014-05-14,267800.0,2,1.0,700,6000,1.0,0,0,4,6,700,0,1949,0,47.7515,-122316.0,nivel_0,apart_or_house,regular,old_house, 11th Place Northeast,16844,North City,"16844, 11th Place Northeast, North City, Ridgecrest, Shoreline, King County, Washington, 98155, United States",0.0,299936.0,32136.0,344926.39999999997
3996900555,2014-10-17,395000.0,4,2.0,1780,8149,1.5,0,0,4,7,1780,0,1948,0,47745.0,-122302.0,nivel_1,house,regular,old_house, Middle School,25,Briarcrest,"Kellogg Middle School, 25th Avenue Northeast, Briarcrest, Shoreline, King County, Washington, 98155, United States",0.0,442400.00000000006,47400.00000000006,508760.0
9456200450,2015-04-27,212000.0,4,2.5,1900,21780,1.5,0,0,3,7,1900,0,1940,1987,47.3776,-122314.0,nivel_0,house,regular,old_house, South 250th Street,1507,Zenith,"1507, South 250th Street, Zenith, Des Moines, King County, Washington, 98198, United States",0.0,237440.00000000003,25440.00000000003,273056.0
9165100330,2014-12-12,425000.0,2,1.0,1040,4040,1.0,0,0,3,7,940,100,1928,0,47.6829,-122393.0,nivel_1,apart_or_house,regular,old_house, 28th Avenue Northwest,7417,Loyal Heights,"7417, 28th Avenue Northwest, Loyal Heights, Ballard, Seattle, King County, Washington, 98117, United States",0.0,476000.00000000006,51000.00000000006,547400.0
7853210210,2015-03-25,420000.0,3,2.5,1970,3667,2.0,0,0,3,7,1970,0,2004,0,47.5321,-121851.0,nivel_1,apart_or_house,regular,old_house, Southeast Gravenstein Court,36798,Eagle Nest,"36798, Southeast Gravenstein Court, Eagle Nest, Snoqualmie, King County, Washington, 98065, United States",0.0,470400.00000000006,50400.00000000006,540960.0
6076500220,2014-09-03,400000.0,3,2.25,1180,14258,2.0,0,0,3,7,1180,0,1987,0,47.7112,-122238.0,nivel_1,apart_or_house,regular,old_house, Juanita Drive Northeast,12324,Lake Park,"12324, Juanita Drive Northeast, Lake Park, Kirkland, King County, Washington, 98034, United States",0.0,448000.00000000006,48000.00000000006,515200.0
2569600150,2014-11-03,235000.0,3,1.0,1250,7592,1.0,0,0,5,7,1250,0,1961,0,47.3604,-122111.0,nivel_0,apart_or_house,good,old_house, 172nd Place Southeast,26860,Covington,"26860, 172nd Place Southeast, Covington, King County, Washington, 98042, United States",0.0,235000.0,0.0,282000.0
2591010180,2014-07-09,379000.0,3,2.5,1530,2913,2.0,0,0,4,7,1530,0,1986,0,47.6939,-122184.0,nivel_1,apart_or_house,regular,old_house, Northeast 105th Court,11807,Kirkland,"11807, Northeast 105th Court, Kirkland, King County, Washington, 98033, United States",0.0,424480.00000000006,45480.00000000006,488152.00000000006
9528103443,2014-07-24,410000.0,2,1.5,1180,1034,2.0,0,0,3,7,1120,60,2001,0,47678.0,-122322.0,nivel_1,apart_or_house,regular,old_house, Northeast 68th Street,610,Green Lake,"610, Northeast 68th Street, Green Lake, Seattle, King County, Washington, 98115, United States",0.0,459200.00000000006,49200.00000000006,528080.0
395300650,2014-07-21,326250.0,3,1.0,1060,9663,1.0,0,0,3,7,1060,0,1967,0,47.7244,-122226.0,nivel_1,apart_or_house,regular,old_house, Northeast 138th Street,8623,Inglewood,"8623, Northeast 138th Street, Inglewood, Kirkland, King County, Washington, 98034, United States",0.0,365400.00000000006,39150.00000000006,420210.00000000006
7812800995,2014-09-05,200000.0,2,1.0,790,5985,1.0,0,0,3,6,790,0,1944,0,47.4941,-122.24,nivel_0,apart_or_house,regular,old_house, Renton Avenue South,12058,Seattle,"12058, Renton Avenue South, Seattle, King County, Washington, 98178, United States",0.0,224000.00000000003,24000.00000000003,257600.0
774100355,2014-11-03,370000.0,2,2.0,2100,58488,2.0,0,0,3,9,2100,0,2005,0,47.72,-121402.0,nivel_1,apart_or_house,regular,old_house, Northeast 130th Street,69520,King County,"69520, Northeast 130th Street, King County, Washington, 98288, United States",0.0,414400.00000000006,44400.00000000006,476560.00000000006
2781280150,2014-08-01,190000.0,2,2.5,1100,1737,2.0,0,0,3,8,1100,0,2006,0,47.4499,-122189.0,nivel_0,apart_or_house,regular,old_house, 114th Avenue Southeast,17013,Renton,"17013, 114th Avenue Southeast, Renton, King County, Washington, 98055, United States",0.0,212800.00000000003,22800.00000000003,244720.00000000003
7338000150,2015-01-29,160000.0,2,1.0,1070,4200,1.0,0,0,4,6,1070,0,1983,0,47.3336,-122215.0,nivel_0,apart_or_house,regular,old_house, 30th Street Northeast,1116,Christopher,"1116, 30th Street Northeast, Christopher, Auburn, King County, Washington, 98002, United States",0.0,179200.00000000003,19200.00000000003,206080.00000000003
2354300456,2015-03-11,130000.0,2,1.0,600,1500,1.0,0,0,4,4,600,0,1900,0,47.5289,-122033.0,nivel_0,apart_or_house,regular,old_house, 2nd Avenue Southeast,175,Issaquah,"175, 2nd Avenue Southeast, Issaquah, King County, Washington, 98027, United States",0.0,145600.0,15600.0,167440.0
7789000120,2015-04-21,229000.0,3,1.0,940,8400,1.0,0,0,3,7,940,0,1958,0,47.5108,-122165.0,nivel_0,apart_or_house,regular,old_house, Northeast 22nd Street,4017,Glencoe,"4017, Northeast 22nd Street, Glencoe, Renton, King County, Washington, 98056, United States",0.0,256480.00000000003,27480.00000000003,294952.0
3210200395,2014-08-22,279900.0,3,1.0,1280,12928,1.5,0,0,3,6,1280,0,1942,0,47.3215,-122399.0,nivel_0,apart_or_house,regular,old_house, Southwest Dash Point,5141,Federal Way,"5141, Southwest Dash Point Road, Lakota, Federal Way, King County, Washington, 98023, United States",0.0,313488.00000000006,33588.00000000006,360511.2
8658303065,2014-05-19,307000.0,3,1.0,1370,7500,1.0,0,0,3,7,1370,0,1960,0,47.6499,-121915.0,nivel_0,apart_or_house,regular,old_house, Stephens Avenue,4717,Carnation,"4717, Stephens Avenue, Carnation, King County, Washington, 98014, United States",0.0,343840.00000000006,36840.00000000006,395416.00000000006
4046601010,2014-10-23,399950.0,3,1.75,2450,15001,1.0,0,0,3,7,1980,470,1989,0,47.6957,-121913.0,nivel_1,apart_or_house,regular,old_house, Northeast 110th Street,31746,King County,"31746, Northeast 110th Street, King County, Washington, 98014, United States",0.0,447944.00000000006,47994.00000000006,515135.60000000003
526059183,2014-08-01,405000.0,4,2.25,1970,15743,1.0,0,0,3,7,1370,600,1962,0,47.7673,-122202.0,nivel_1,house,regular,old_house, 104th Avenue Northeast,19115,Bothell,"19115, 104th Avenue Northeast, Bothell, King County, Washington, 98011, United States",0.0,453600.00000000006,48600.00000000006,521640.0
6146600175,2014-11-07,129000.0,2,1.0,760,5240,1.0,0,0,3,6,760,0,1949,0,47388.0,-122234.0,nivel_0,apart_or_house,regular,old_house, 2nd Avenue North,748,Downtown,"748 1/2, 2nd Avenue North, Downtown, Kent, King County, Washington, 98032, United States",0.0,144480.0,15480.0,166152.0
6057700120,2014-09-17,340000.0,3,1.75,1270,8422,1.0,0,0,3,7,1270,0,1967,0,47.7601,-122197.0,nivel_1,apart_or_house,regular,old_house, Sunrise Drive,10719,Bothell,"10719, Sunrise Drive, Bothell, King County, Washington, 98011, United States",0.0,380800.00000000006,40800.00000000006,437920.00000000006
8651442060,2014-06-11,214950.0,3,1.75,1570,4875,1.0,0,0,4,7,1310,260,1977,0,47.3621,-122094.0,nivel_0,apart_or_house,regular,old_house, 186th Avenue Southeast,26712,Covington Woods,"26712, 186th Avenue Southeast, Covington Woods, Covington, King County, Washington, 98042, United States",0.0,240744.00000000003,25794.00000000003,276855.60000000003
7129301445,2014-06-25,450000.0,4,2.75,2310,5650,1.0,0,2,3,8,1330,980,1952,2012,47513.0,-122252.0,nivel_2,house,regular,old_house, Arrowsmith Avenue South,9853,Rainier Beach,"9853, Arrowsmith Avenue South, Rainier Beach, Seattle, King County, Washington, 98118, United States",0.0,504000.00000000006,54000.00000000006,579600.0
7147600220,2014-06-26,230000.0,3,1.0,1060,9946,1.0,0,0,4,7,1060,0,1956,0,47.4432,-122282.0,nivel_0,apart_or_house,regular,old_house, 41st Avenue South,17736,SeaTac,"17736, 41st Avenue South, SeaTac, King County, Washington, 98188, United States",0.0,257600.00000000003,27600.00000000003,296240.0
6303400150,2014-09-29,255000.0,3,1.0,1160,8636,1.0,0,0,3,6,1160,0,1923,0,47.5097,-122357.0,nivel_0,apart_or_house,regular,old_house, 17th Avenue Southwest,10409,Shorewood,"10409, 17th Avenue Southwest, Shorewood, White Center, Seattle, King County, Washington, 98146, United States",0.0,285600.0,30600.0,328440.0
8898700880,2015-03-17,295000.0,2,2.0,1590,8000,1.0,0,0,3,7,910,680,1984,0,47459.0,-122205.0,nivel_0,apart_or_house,regular,old_house, South 23rd Street,1018,Victoria Hills,"1018, South 23rd Street, Victoria Hills, Renton, King County, Washington, 98055, United States",0.0,330400.00000000006,35400.00000000006,379960.00000000006
4318200360,2014-07-30,286000.0,2,1.0,1170,6543,1.0,0,0,3,7,1170,0,1913,0,47537.0,-122385.0,nivel_0,apart_or_house,regular,old_house, Gatewood Road Southwest,7446,High Point,"7446, Gatewood Road Southwest, High Point, Seattle, King County, Washington, 98136, United States",0.0,320320.00000000006,34320.00000000006,368368.00000000006
6798100610,2015-01-08,425000.0,3,1.5,1190,8100,1.0,0,0,3,7,830,360,1947,0,47.7146,-122311.0,nivel_1,apart_or_house,regular,old_house, 16th Avenue Northeast,11720,Northgate,"11720, 16th Avenue Northeast, Northgate, Seattle, King County, Washington, 98125, United States",0.0,476000.00000000006,51000.00000000006,547400.0
7466900220,2014-12-12,170000.0,2,1.0,1300,11400,1.0,0,0,3,7,1300,0,1961,0,47.3459,-122299.0,nivel_0,apart_or_house,regular,old_house, 26th Avenue South,28434,Federal Way,"28434, 26th Avenue South, Federal Way, King County, Washington, 98003, United States",0.0,190400.00000000003,20400.00000000003,218960.00000000003
7435500085,2014-05-28,380000.0,3,2.0,1660,8281,1.0,0,0,3,7,1660,0,1949,0,47.5568,-122382.0,nivel_1,apart_or_house,regular,old_house, Fauntleroy Way Southwest,5017,Delridge,"5017, Fauntleroy Way Southwest, Delridge, Seattle, King County, Washington, 98136, United States",0.0,425600.00000000006,45600.00000000006,489440.00000000006
1862900360,2014-09-22,315000.0,3,2.5,1950,9618,2.0,0,0,3,7,1950,0,1992,0,47.4068,-122.18,nivel_0,apart_or_house,regular,old_house, 121st Place Southeast,21733,Hillshire Terrace,"21733, 121st Place Southeast, Hillshire Terrace, Kent, King County, Washington, 98031, United States",0.0,352800.00000000006,37800.00000000006,405720.00000000006
7852040210,2014-06-17,449950.0,4,2.5,2470,3811,2.0,0,0,3,8,2470,0,1999,0,47.5362,-121877.0,nivel_1,house,regular,old_house, Douglas Avenue Southeast,7212,Snoqualmie,"7212, Douglas Avenue Southeast, Snoqualmie, King County, Washington, 98065, United States",0.0,503944.00000000006,53994.00000000006,579535.6
3343901961,2015-03-31,255000.0,3,1.0,1430,12420,1.0,0,0,3,7,1430,0,1964,0,47.5116,-122191.0,nivel_0,apart_or_house,regular,old_house, Aberdeen Avenue Northeast,2200,Kennydale,"2200, Aberdeen Avenue Northeast, Kennydale, Renton, King County, Washington, 98056, United States",0.0,285600.0,30600.0,328440.0
3874010220,2014-06-24,289000.0,3,2.5,1970,9607,2.0,0,0,3,7,1090,880,1988,0,47.3462,-122286.0,nivel_0,apart_or_house,regular,old_house, 37th Avenue South,28426,Auburn,"28426, 37th Avenue South, Auburn, King County, Washington, 98001, United States",0.0,323680.00000000006,34680.00000000006,372232.00000000006
2724069103,2014-08-28,389000.0,3,1.75,1400,10018,1.0,0,0,4,7,1400,0,1962,0,47.5327,-122032.0,nivel_1,apart_or_house,regular,old_house, Northeast Creek Way,256,Issaquah,"256, Northeast Creek Way, Issaquah, King County, Washington, 98027, United States",0.0,435680.00000000006,46680.00000000006,501032.0
1520069052,2014-07-21,327000.0,3,1.5,1510,344124,1.0,0,2,4,7,1510,0,1964,0,47.2156,-122029.0,nivel_1,apart_or_house,regular,old_house, 234th Place Southeast,43005,Enumclaw,"43005, 234th Place Southeast, Enumclaw, King County, Washington, 98022, United States",0.0,366240.00000000006,39240.00000000006,421176.00000000006
8113100150,2014-07-14,210000.0,3,1.0,920,6612,1.0,0,0,3,6,920,0,1948,0,47548.0,-122284.0,nivel_0,apart_or_house,regular,old_house, 39th Avenue South,5957,Brighton,"5957, 39th Avenue South, Brighton, Rainier Valley, Seattle, King County, Washington, 98118, United States",0.0,235200.00000000003,25200.00000000003,270480.0
3955900150,2014-12-29,360000.0,4,2.5,2490,4751,2.0,0,0,3,7,2490,0,2001,0,47.4813,-122188.0,nivel_1,house,regular,old_house, Camas Avenue Southeast,255,Liberty Ridge,"255, Camas Avenue Southeast, Liberty Ridge, Renton, King County, Washington, 98056, United States",0.0,403200.00000000006,43200.00000000006,463680.00000000006
3451000442,2014-07-17,257500.0,3,1.5,1210,12500,1.0,0,0,3,7,1210,0,1962,0,47503.0,-122351.0,nivel_0,apart_or_house,regular,old_house, Southwest 112th Street,1222,Shorewood,"1222, Southwest 112th Street, Shorewood, Seattle, King County, Washington, 98146, United States",0.0,288400.0,30900.0,331660.0
8651402700,2014-10-28,202950.0,2,1.0,1060,5144,1.0,0,0,5,6,1060,0,1969,0,47.3613,-122088.0,nivel_0,apart_or_house,good,old_house, Southeast 269th Street,19018,Timberlane,"19018, Southeast 269th Street, Timberlane, Covington, King County, Washington, 98042, United States",0.0,202950.0,0.0,243540.0
